eprint_id,Reference,year
859,"Turner, A.G., Inness, P.M. and Slingo, J.M. (2007) The effect of doubled CO2 and model basic state biases on the monsoon-ENSO system. I: Mean response and interannual variability. Quarterly Journal of the Royal Meteorological Society, 133 (626). pp. 1143-1157. ISSN 1477-870X doi: https://doi.org/10.1002/qj.82",2007
775,"Harrison, R. G. and Hogan, R.J. (2007) Reply to Comment on “In-situ atmospheric turbulence measurement using the terrestrial magnetic field – a compass for a radiosonde” by Ralph D. Lorenz. Journal of Atmospheric and Oceanic Technology, 24 (8). pp. 1521-1522. ISSN 1520-0426",2007
787,"Plant, R. S. and Keith, G.J. (2007) Occurrence of Kelvin-Helmholtz Billows in Sea-breeze Circulations. Boundary-Layer Meteorology, 122 (1). pp. 1-15. ISSN 0006-8314 doi: https://doi.org/10.1007/s10546-006-9089-x",2007
897,"Grant, A.L.M. (2007) Precipitating convection in cold air: virtual potential temperature structure. Quarterly Journal of the Royal Meteorological Society, 133 (622). pp. 25-36. ISSN 1477-870X doi: https://doi.org/10.1002/qj29",2007
816,"Petch, J. C., Willet, M., Wong, R. Y. and Woolnough, S. J. (2007) Modelling suppressed and active convection. Comparing a numerical weather predicition, cloud resolving and single-column model. Quarterly Journal of the Royal Meteorological Society, 133 (626). pp. 1087-1100. ISSN 1477-870X doi: https://doi.org/10.1002/qj.109",2007
858,"Turner, A.G., Inness, P.M. and Slingo, J.M. (2007) The effect of doubled CO2 and model basic state biases on the monsoon-ENSO system. II: Changing ENSO regimes. Quarterly Journal of the Royal Meteorological Society, 133. pp. 1159-1173. ISSN 1477-870X doi: https://doi.org/10.1002/qj.83",2007
930,"R�del, G. and Shine, K. P. (2007) Evaluation of the use of radiosonde humidity data to predict the occurrence of persistent contrails. Quarterly Journal of the Royal Meteorological Society, 133 (627). pp. 1413-1423. ISSN 1477-870X doi: https://doi.org/10.1002/qj.128",2007
822,"Woolnough, S. J., Vitart, F. and Balmaseda, M. A. (2007) The role of the ocean in the Madden-Julian Oscillation: Implications for MJO prediction. Quarterly Journal of the Royal Meteorological Society, 133 (622). pp. 117-128. ISSN 1477-870X doi: https://doi.org/10.1002/qj.4",2007
984,"Stockli, R., Vidale, P. L., Boone, A. and Schar, C. (2007) Impact of Scale and Aggregation on the Terrestrial Water Exchange: Integrating Land Surface Models and Rh�ne Catchment Observations. Journal of Hydrometeorology, 8 (5). pp. 1002-1015. ISSN 1525-7541 doi: https://doi.org/10.1175/JHM613.1",2007
3904,"Murray, T. and Verhoef, A. (2007) Moving towards a more mechanistic approach in the determination of soil heat flux from remote measurements - II. Diurnal shape of soil heat flux. Agricultural and Forest Meteorology, 147 (1-2). pp. 88-97. ISSN 0168-1923 doi: https://doi.org/10.1016/j.agrformet.2007.06.009",2007
874,"Gaussiat, N., Hogan, R. J. and Illingworth, A. J. (2007) Accurate Liquid Water Path Retrieval from Low-Cost Microwave Radiometers Using Additional Information from a Lidar Ceilometer and Operational Forecast Models. Journal of Atmospheric and Oceanic Technology, 24 (9). pp. 1562-1575. ISSN 1520-0426 doi: https://doi.org/10.1175/JTECH2053.1",2007
851,"Porson, A., Steyn, D.G. and Schayes, G. (2007) Formulation of an Index for Sea Breezes in Opposing Winds. Journal of Applied Meteorology and Climatology, 46 (8). pp. 1257-1263. ISSN 1558-8432 doi: https://doi.org/10.1175/JAM2525.1",2007
866,"Allan, R. P., Slingo, A., Milton, S. F. and Brooks, M. E. (2007) Evaluation of the Met Office global forecast model using Geostationary Earth Radiation Budget (GERB) data. Quarterly Journal of the Royal Meteorological Society, 133 (629). pp. 1993-2010. ISSN 1477-870X doi: https://doi.org/10.1002/qj.166",2007
5858,"Highwood, E. J., Haywood, J., Coe, H., Cook, J., Osborne, S., Williams, P., Crosier, J., Bower, K., Formenti, P., McQuaid, J., Brooks, B., Thomas, G., Grainger, R. G., Barnaba, F., Gobbi, P., de Leeuw, G. and Hopkins, J. (2007) Aerosol Direct Radiative Impact Experiment (ADRIEX) overview. Quarterly Journal of the Royal Meteorological Society, 133 (S1). pp. 3-15. ISSN 1477-870X doi: https://doi.org/10.1002/qj.89",2007
893,"Hogan, R. J. (2007) A variational scheme for retrieving rainfall rate and hail reflectivity fraction from polarization radar. Journal of Applied Meteorology and Climatology, 46 (10). pp. 1554-1564. ISSN 1558-8432 doi: https://doi.org/10.1175/JAM2550.1",2007
3716,"Kojima, N., Laba, M., Liendo, X. M. V., Bradley, A. V., Millington, A. C. and Baveye, P. (2006) Causes of the apparent scale independence of fractal indices associated with forest fragmentation in Bolivia. Isprs Journal of Photogrammetry and Remote Sensing, 61 (2). pp. 84-94. ISSN 0924-2716 doi: https://doi.org/10.1016/j.isprsjprs.2006.08.001",2006
17070,"Pfrang, C., King, M.D., Canosa-Mas, C.E. and Wayne, R.P. (2006) Structure–activity relations (SARs) for gas-phase reactions of NO3, OH and O3 with alkenes: an update. Atmospheric Environment, 40 (6). pp. 1180-1186. ISSN 1352-2310 doi: https://doi.org/10.1016/j.atmosenv.2005.09.080",2006
5182,"George, S. E. and Sutton, R. T. (2006) Predictability and skill of boreal winter forecasts made with the ECMWF Seasonal Forecasting System II. Quarterly Journal of the Royal Meteorological Society, 132 (619). pp. 2031-2053. ISSN 1477-870X",2006
5271,"Forbes, R. M. and Hogan, R. J. (2006) Observations of the depth of ice particle evaporation beneath frontal cloud to improve NWP modelling. Quarterly Journal of the Royal Meteorological Society, 132 (616). pp. 865-883. ISSN 1477-870X",2006
17071,"Pfrang, C., King, M., Canosa-Mas, C.E. and Wayne, R.P. (2006) Correlations for gas-phase reactions of NO3, OH and O3 with alkenes: an update. Atmospheric Environment, 40 (6). pp. 1170-1179. ISSN 1352-2310 doi: https://doi.org/10.1016/j.atmosenv.2005.10.019",2006
4115,"Sneddon, I. R., Orueetxebarria, M., Hodson, M. E., Schofield, P. F. and Valsami-Jones, E. (2006) Use of bone meal amendments to immobilise Pb, Zn and Cd in soil: A leaching column study. Environmental Pollution, 144 (3). pp. 816-825. ISSN 0269-7491 doi: https://doi.org/10.1016/j.envpol.2006.02.008",2006
17045,"Pfrang, C., Tooze, C., Nalty, A., Canosamas, C. and Wayne, R. (2006) Reactions of NO3 with the man-made emissions 2-methylpent-2-ene, (Z)-3-methylpent-2-ene, ethyl vinyl ether, and the stress-induced plant emission ethyl vinyl ketone. Atmospheric Environment, 40 (4). pp. 786-792. ISSN 1352-2310 doi: https://doi.org/10.1016/j.atmosenv.2005.10.009",2006
1629,"Wood, C. R., Chapman, J. W., Reynolds, D. R., Barlow, J. F., Smith, A. D. and Woiwod, I. P. (2006) The influence of the atmospheric boundary layer on nocturnal layers of noctuids and other moths migrating over southern Britain. International Journal of Biometeorology, 50 (4). p. 193. ISSN 1432-1254 doi: https://doi.org/10.1007/s00484-005-0014-7",2006
33351,"Krebsbach, M., Schiller, C., Brunner, D., G�nther, G., Hegglin, M. I., Mottaghy, D., Riese, M., Spelten, N. and Wernli, H. (2006) Seasonal cycles and variability of O3 and H2O in the UT/LMS during SPURT. Atmospheric Chemistry and Physics, 6. pp. 109-125. ISSN 1680-7324 doi: https://doi.org/10.5194/acp-6-109-2006",2006
33350,"Hegglin, M. I., Brunner, D., Peter, T., Hoor, P., Fischer, H., Staehelin, J., Krebsbach, M., Schiller, C., Parchatka, U. and Weers, U. (2006) Measurements of NO, NOy, N2O, and O3 during SPURT: implications for transport and chemistry in the lowermost stratosphere. Atmospheric Chemistry and Physics, 6. pp. 1331-1350. ISSN 1680-7324 doi: https://doi.org/10.5194/acp-6-1331-2006",2006
33352,"Engel, A., B�nisch, H., Brunner, D., Fischer, H., Franke, H., G�nther, G., Gurk, C., Hegglin, M., Hoor, P., K�nigstedt, R., Krebsbach, M., Maser, R., Parchatka, U., Peter, T., Schell, D., Schiller, C., Schmidt, U., Spelten, N., Szabo, T., Weers, U., Wernli, H., Wetter, T. and Wirth, V. (2006) Highly resolved observations of trace gases in the lowermost stratosphere and upper troposphere from the SPURT project: an overview. Atmospheric Chemistry and Physics, 6 (2). pp. 283-301. ISSN 1680-7324 doi: https://doi.org/10.5194/acp-6-283-2006",2006
881,"Dacre, H. F. and Gray, S. L. (2006) Life-cycle simulations of shallow frontal waves and the impact of deformation strain. Quarterly Journal of the Royal Meteorological Society, 132 (620). pp. 2171-2190. ISSN 1477-870X doi: https://doi.org/10.1256/qj.05.238",2006
28420,"Adamson, D. S., Belcher, S. E., Hoskins, B. J. and Plant, R. S. (2006) Boundary-layer friction in midlatitude cyclone. Quarterly Journal of the Royal Meteorological Society, 132 (614). pp. 101-124. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.145",2006
33353,"Fischer, H., Lawrence, M., Gurk, C., Hoor, P., Lelieveld, J., Hegglin, M. I., Brunner, D. and Schiller, C. (2006) Model simulations and aircraft measurements of vertical, seasonal and latitudinal O3 and CO distributions over Europe. Atmospheric Chemistry and Physics, 6. pp. 339-348. ISSN 1680-7324 doi: https://doi.org/10.5194/acp-6-339-2006",2006
4844,"Mason, D. C., Scott, T. R. and Wang, H. J. (2006) Extraction of tidal channel networks from airborne scanning laser altimetry. Isprs Journal of Photogrammetry and Remote Sensing, 61 (2). pp. 67-83. ISSN 0924-2716",2006
5179,"Gray, S. L. and Browning, K. A. (2006) Reply to comments by David M. Schultz on 'Cloud-resolving model simulations of multiply-banded frontal clouds' (October A, 2005, 131, 2617-2637). Quarterly Journal of the Royal Meteorological Society, 132 (619). pp. 2097-2099. ISSN 1477-870X",2006
5224,"Washington, R., Harrison, M., Conway, D., Black, E., Challinor, A., Grimes, D., Jones, R., Morse, A., Kay, G. and Todd, M. (2006) African climate change: Taking the shorter route. Bulletin of the American Meteorological Society, 87 (10). pp. 1355-1366. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-87-10-1355",2006
5400,"Tindall, J. C., Thuburn, J. and Highwood, E. J. (2006) Equatorial waves in the lower stratosphere. I: A novel detection method. Quarterly Journal of the Royal Meteorological Society, 132 (614). pp. 177-194. ISSN 1477-870X",2006
11373,"Johnson, D., Utembe, S.R., Jenkin, M.E., Derwent, R.G., Hayman, G.D., Alfarra, M.R., Coe, H. and McFiggins, G. (2006) Simulating regional scale secondary organic aerosol formation during the TORCH 2003 campaign in the southern UK. Atmospheric Chemistry and Physics, 6 (2). pp. 403-418. ISSN 1680-7324 doi: https://doi.org/10.5194/acp-6-403-2006",2006
5219,"Grant, A. L. M. (2006) The cumulus-capped boundary layer. II: Interface fluxes. Quarterly Journal of the Royal Meteorological Society, 132 (618). pp. 1405-1422. ISSN 1477-870X",2006
5393,"Katul, G. G., Finnigan, J. J., Poggi, D., Leuning, R. and Belcher, S. E. (2006) The influence of hilly terrain on canopy-atmosphere carbon dioxide exchange. Boundary-Layer Meteorology, 118 (1). pp. 189-216. ISSN 0006-8314",2006
5269,"Costa, S. M. S. and Shine, K. P. (2006) An estimate of the global impact of multiple scattering by clouds on outgoing long-wave radiation. Quarterly Journal of the Royal Meteorological Society, 132 (616). pp. 885-895. ISSN 1477-870X",2006
5188,"Lahoz, W. A., Geer, A. J. and O'Neill, A. (2006) Dynamical evolution of the 2003 southern hemisphere stratospheric winter using Envisat trace-gas observations. Quarterly Journal of the Royal Meteorological Society, 132 (619). pp. 1985-2008. ISSN 1477-870X",2006
5221,"Grant, A. L. M. (2006) The cumulus-capped boundary layer. I: Modelling transports in the cloud layer. Quarterly Journal of the Royal Meteorological Society, 132 (618). pp. 1385-1403. ISSN 1477-870X",2006
3169,"Alexander, P. D., Alloway, B. J. and Dourado, A. M. (2006) Genotypic variations in the accumulation of Cd, Cu, Pb and Zn exhibited by six commonly grown vegetables. Environmental Pollution, 144 (3). pp. 736-745. ISSN 0269-7491 doi: https://doi.org/10.1016/j.envpol.2006.03.001",2006
5203,"Marsham, J. H., Dobbie, S. and Hogan, R. J. (2006) Evaluation of a large-eddy model simulation of a mixed-phase altocumulus cloud using microwave radiometer, lidar and Doppler radar data. Quarterly Journal of the Royal Meteorological Society, 132 (618). pp. 1693-1715. ISSN 1477-870X",2006
5199,"Tripathi, S. N., Vishnoi, S., Kumar, S. and Harrison, R. G. (2006) Computationally efficient expressions for the collision efficiency between electrically charged aerosol particles and cloud droplets. Quarterly Journal of the Royal Meteorological Society, 132 (618). pp. 1717-1731. ISSN 1477-870X",2006
5286,"Done, J. M., Craig, G. C., Gray, S. L., Clark, P. A. and Gray, M. E. B. (2006) Mesoscale simulations of organized convection: importance of convective equilibrium. Quarterly Journal of the Royal Meteorological Society, 132. pp. 737-756. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.84",2006
1033,"Harman, I.N. and Belcher, S. E. (2006) The surface energy balance and boundary-layer over urban street canyons. Quarterly Journal of the Royal Meteorological Society, 132 (621). pp. 2749-2768. ISSN 1477-870X doi: https://doi.org/10.1256/qj.05.185",2006
5208,"Inness, P. M. and Slingo, J. M. (2006) The interaction of the Madden-Julian Oscillation with the Maritime Continent in a GCM. Quarterly Journal of the Royal Meteorological Society, 132 (618). pp. 1645-1667. ISSN 1477-870X",2006
1041,"Wlasak, M. A., Nichols, N. K. and Roulstone, I. (2006) Use of potential vorticity for incremental data assimilation. Quarterly Journal of the Royal Meteorological Society, 132. pp. 2867-2886. ISSN 1477-870X doi: https://doi.org/10.1256/qj.06.02",2006
5390,"Tindall, J. C., Thuburn, J. and Highwood, E. J. (2006) Equatorial waves in the lower stratosphere. II: Annual and interannual variability. Quarterly Journal of the Royal Meteorological Society, 132 (614). pp. 195-212. ISSN 1477-870X",2006
196,"Woollings, T. and Thuburn, J. (2006) Entropy sources in a dynamical core atmosphere model. Quarterly Journal of the Royal Meteorological Society, 132 (614). pp. 43-59. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.189",2006
72065,"Best, M. J., Grimmond, C. S. B. and Villani, M. G. (2006) Evaluation of the urban tile in MOSES using surface energy balance observations. Boundary-Layer Meteorology, 118 (3). pp. 503-525. ISSN 0006-8314 doi: https://doi.org/10.1007/s10546-005-9025-5",2006
5381,"Geer, A. J., Peubey, C., Bannister, R. N., Brugge, R., Jackson, D. R., Lahoz, W. A., Migliorini, S., O'Neill, A. and Swinbank, R. (2006) Assimilation of stratospheric ozone from MIPAS into a global general-circulation model: The September 2002 vortex split. Quarterly Journal of the Royal Meteorological Society, 132 (614). pp. 231-257. ISSN 1477-870X",2006
5268,"Westbrook, C. D., Ball, R. C. and Field, P. R. (2006) Radar scattering by aggregate snowflakes. Quarterly Journal of the Royal Meteorological Society, 132 (616). pp. 897-914. ISSN 1477-870X doi: https://doi.org/10.1256/qj.05.82",2006
21712,"Shallcross, D. E., Vaughan, S., Trease, D. R., Canosa-Mas, C. E., Ghosh, M. V., Dyke, J. M. and Wayne, R. P. (2006) Kinetics of the reaction between OH radicals and monochlorodimethylsulphide (CH3SCH2Cl). Atmospheric Environment, 40 (36). pp. 6899-6904. ISSN 1352-2310 doi: https://doi.org/10.1016/j.atmosenv.2006.06.037",2006
882,"Gray, S. L. and Dacre, H. F. (2006) Classifying dynamical forcing mechanisms using a climatology of extratropical cyclones. Quarterly Journal of the Royal Meteorological Society, 132 (617). pp. 1119-1137. ISSN 1477-870X doi: https://doi.org/10.1256/qj.05.69",2006
11619,"Shine, K.P., Gohar, L.K., Hurley, M.D., Marston, G., Martin, D., Simmonds, P.G., Wallington, T.J. and Watkins, M. (2005) Perfluorodecalin: global warming potential and first detection in the atmosphere. Atmospheric Environment, 39 (9). pp. 1759-1763. ISSN 1352-2310 doi: https://doi.org/10.1016/j.atmosenv.2005.01.001",2005
95,"Methven, J., Heifetz, E., Hoskins, B. J. and Bishop, C. H. (2005) The counter-propagating Rossby-wave perspective on baroclinic instability. Part III: Primitive-equation disturbances on the sphere. Quarterly Journal of the Royal Meteorological Society, 131 (608). pp. 1393-1424. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.22",2005
32100,"Eyring, V., Harris, N. R. P., Rex, M., Shepherd, T. G., Fahey, D. W., Amanatidis, G. T., Austin, J., Chipperfield, M. P., Dameris, M., Forster, P. M. D. F., Gettelman, A., Graf, H. F., Nagashima, T., Newman, P. A., Pawson, S., Prather, M. J., Pyle, J. A., Salawitch, R. J., Santer, B. D. and Waugh, D. W. (2005) A strategy for process-oriented validation of coupled chemistry–climate models. Bulletin of the American Meteorological Society, 86 (8). pp. 1117-1133. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-86-8-1117",2005
7294,"Brasseur, P., Bahurel, P., Bertino, L., Birol, F., Brankart, J.-M., Ferry, N., Losa, S., Remy, E., Schr�ter, J., Skachko, S., Testut, C.-E., Tranchant, B., Van Leeuwen, P. J. and Verron, J. (2005) Data assimilation for marine monitoring and prediction: The MERCATOR operational assimilation systems and the MERSEA developments. Quarterly Journal of the Royal Meteorological Society, 131 (613). pp. 3561-3582. ISSN 1477-870X doi: https://doi.org/10.1256/qj.05.142",2005
8387,"Challinor, A. J., Wheeler, T. R., Craufurd, P. Q. and Slingo, J. M. (2005) Simulation of the impact of high temperature stress on annual crop yields. Agricultural and Forest Meteorology, 135 (1-4). pp. 180-189. ISSN 0168-1923 doi: https://doi.org/10.1016/j.agrformet.2005.11.015",2005
3727,"Langdon, C. J., Hodson, M. E., Arnold, R. E. and Black, S. (2005) Survival, Pb-uptake and behaviour of three species of earthworm in Pb treated soils determined using an OECD-style toxicity test and a soil avoidance test. Environmental Pollution, 138 (2). pp. 368-375. ISSN 0269-7491 doi: https://doi.org/10.1016/j.envpol.2005.03.002",2005
1051,"Turner, A.G., Inness, P.M. and Slingo, J.M. (2005) The role of the basic state in the ENSO-monsoon relationship and implications for predictability. Quarterly Journal of the Royal Meteorological Society, 131 (607). pp. 781-804. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.70",2005
32072,"Polavarapu, S., Shepherd, T. G., Rochon, Y. and Ren, S. (2005) Some challenges of middle atmosphere data assimilation. Quarterly Journal of the Royal Meteorological Society, 131 (613). pp. 3513-3527. ISSN 1477-870X doi: https://doi.org/10.1256/qj.05.87",2005
3476,"Diaz-Espejo, A., Verhoef, A. and Knight, R. (2005) Illustration of micro-scale advection using grid-pattern mini-lysimeters. Agricultural and Forest Meteorology, 129 (1-2). pp. 39-52. ISSN 0168-1923 doi: https://doi.org/10.1016/j.agrformet.2004.12.001",2005
17082,"Hollingsworth, A., Uppala, S., Klinker, E., Burridge, D., Vitart, F., Onvlee, J., De Vries, J. W., De Roo, A. and Pfrang, C. (2005) The transformation of earth-system observations into information of socio-economic value in GEOSS. Quarterly Journal of the Royal Meteorological Society, 131 (613). pp. 3493-3512. ISSN 1477-870X doi: https://doi.org/10.1256/qj.05.181",2005
5205,"Clark, P. D., Choularton, T. W., Brown, P. R. A., Field, P. R., Illingworth, A. J. and Hogan, R. J. (2005) Numerical modelling of mixed-phase frontal clouds observed during the CWVC project. Quarterly Journal of the Royal Meteorological Society, 131 (608). pp. 1677-1693. ISSN 1477-870X",2005
5185,"Field, P. R., Hogan, R. J., Brown, P. R. A., Illingworth, A. J., Choularton, T. W. and Cotton, R. J. (2005) Parametrization of ice-particle size distributions for mid-latitude stratiform cloud. Quarterly Journal of the Royal Meteorological Society, 131 (609). pp. 1997-2017. ISSN 1477-870X",2005
34603,"Anderson, T. L., Charlson, R. J., Bellouin, N., Boucher, O., Chin, M., Christopher, S. A., Haywood, J., Kaufman, Y. J., Kinne, S., Ogren, J. A., Remer, L. A., Takemura, T., Tanré, D., Torres, O., Trepte, C. R., Wielicki, B. A., Winker, D. M. and Yu, H. (2005) An “A-train” strategy for quantifying direct climate forcing by anthropogenic aerosols. Bulletin of the American Meteorological Society, 86 (12). pp. 1795-1809. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-86-12-1795",2005
5321,"Lahoz, W. A., Brugge, R., Jackson, D. R., Migliorini, S., Swinbank, R., Lary, D. and Lee, A. (2005) An observing system simulation experiment to evaluate the scientific merit of wind and ozone measurements from the future SWIFT instrument. Quarterly Journal of the Royal Meteorological Society, 131 (606). pp. 503-523. ISSN 1477-870X",2005
33773,"Merchant, C.J., Harris, A.R., Maturi, E. and MacCallum, S. (2005) Probabilistic physically-based cloud screening of satellite infra-red imagery for operational sea surface temperature retrieval. Quarterly Journal of the Royal Meteorological Society, 131 (611). pp. 2735-2755. ISSN 1477-870X doi: https://doi.org/10.1256/qj.05.15",2005
4959,"Lawless, A. S., Gratton, S. and Nichols, N. K. (2005) An investigation of incremental 4D-Var using non-tangent linear models. Quarterly Journal of the Royal Meteorological Society, 131 (606). pp. 459-476. ISSN 1477-870X",2005
5171,"Clark, P. A., Browning, K. A. and Wang, C. (2005) The sting at the end of the tail: Model diagnostics of fine-scale three-dimensional structure of the cloud head. Quarterly Journal of the Royal Meteorological Society, 131 (610). pp. 2263-2292. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.36",2005
5165,"Hogan, R. J. and Kew, S. F. (2005) A 3D stochastic cloud model for investigating the radiative properties of inhomogeneous cirrus clouds. Quarterly Journal of the Royal Meteorological Society, 131 (611). pp. 2585-2608. ISSN 1477-870X",2005
5173,"Bourqui, M. S., Taylor, C. P. and Shine, K. P. (2005) A new fast stratospheric ozone chemistry scheme in an intermediate general-circulation model. II: Application to effects of future increases in greenhouse gases. Quarterly Journal of the Royal Meteorological Society, 131. pp. 2243-2261. ISSN 1477-870X",2005
5164,"Pizzamei, M., Gray, S. L. and Browning, K. A. (2005) Cloud resolving model simulations of multiply-banded frontal clouds. Quarterly Journal of the Royal Meteorological Society, 131. pp. 2617-2637. ISSN 1477-870X",2005
3795,"Meers, E., Lamsal, S., Vervaeke, P., Hopgood, M., Lust, N. and Tack, F. M. G. (2005) Availability of heavy metals for uptake by Salix viminalis on a moderately contaminated dredged sediment disposal site. Environmental Pollution, 137 (2). pp. 354-364. ISSN 0269-7491 doi: https://doi.org/10.1016/j.envpol.2004.12.019",2005
1578,"Charlton, A. J., O'Neill, A., Lahoz, W. A., Massacand, A. C. and Berrisford, P. (2005) The impact of the stratosphere on the troposphere during the southern hemisphere stratospheric sudden warming, September 2002. Quarterly Journal of the Royal Meteorological Society, 131 (609). pp. 2171-2188. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.43",2005
3265,"Bhattacharyya, J., Read, D., Amos, S., Dooley, S., Killham, K. and Paton, G. I. (2005) Biosensor-based diagnostics of contaminated groundwater: assessment and remediation strategy. Environmental Pollution, 134 (3). pp. 485-492. ISSN 0269-7491 doi: https://doi.org/10.1016/j.envpol.2004.09.002",2005
5181,"White, A. A., Hoskins, B. J., Roulstone, I. and Staniforth, A. (2005) Consistent approximate models of the global atmosphere: shallow, deep, hydrostatic, quasi-hydrostatic and non-hydrostatic. Quarterly Journal of the Royal Meteorological Society, 131. pp. 2081-2107. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.49",2005
1897,"Harries, J. E., Russell, J. E., Hanafin, J. A., Brindley, H., Futyan, J., Rufus, J., Kellock, S., Matthews, G., Wrigley, R., Last, A., Mueller, J., Mossavati, R., Ashmall, J., Sawyer, E., Parker, D., Caldwell, M., Allan, P. M., Smith, A., Bates, M. J., Coan, B., Stewart, B. C., Lepine, D. R., Cornwall, L. A., Corney, D. R., Ricketts, M. J., Drummond, D., Smart, D., Cutler, R., Dewitte, S., Clerbaux, N., Gonzalez, L., Ipe, A., Bertrand, C., Joukoff, A., Crommelynck, D., Nelms, N., Llewellyn-Jones, D. T., Butcher, G., Smith, G. L., Szewczyk, Z. P., Mlynczak, P. E., Slingo, A., Allan, R.P. and Ringer, M. A. (2005) The Geostationary Earth Radiation Budget Project. Bulletin of the American Meteorological Society, 86 (7). pp. 945-960. ISSN 1520-0477 doi: https://doi.org/10.1175/BAMS-86-7-945",2005
5306,"Hoskins, B. J. and Coutinho, M. M. (2005) Moist singular vectors and the predictability of some high impact European cyclones. Quarterly Journal of the Royal Meteorological Society, 131 (606). pp. 581-601. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.48",2005
5095,"Johnson, C., Hoskins, B. J. and Nichols, N. K. (2005) A singular vector perspective of 4D-Var: Filtering and interpolation. Quarterly Journal of the Royal Meteorological Society, 131 (605). pp. 1-19. ISSN 1477-870X doi: https://doi.org/10.1256/qj.03.231",2005
5301,"Browning, K. A. (2005) Observational synthesis of mesoscale structures within an explosively developing cyclone. Quarterly Journal of the Royal Meteorological Society, 131 (606). pp. 603-623. ISSN 1477-870X",2005
1571,"Charlton, A. J., O'Neill, A., Berrisford, P. and Lahoz, W. A. (2005) Can the dynamical impact of the stratosphere on the troposphere be described by large-scale adjustment to the stratospheric PV distribution? Quarterly Journal of the Royal Meteorological Society, 131 (606). pp. 525-543. ISSN 1477-870X doi: https://doi.org/10.1256/qj.03.222",2005
5255,"Petersen, G. N., Kristjansson, J. E. and Olafsson, H. (2005) The effect of upstream wind direction on atmospheric flow in the vicinity of a large mountain. Quarterly Journal of the Royal Meteorological Society, 131 (607). pp. 1113-1128. ISSN 1477-870X",2005
5175,"Taylor, C. P. and Bourqui, M. S. (2005) A new fast stratospheric ozone chemistry scheme in an intermediate general-circulation model. I: Description and evaluation. Quarterly Journal of the Royal Meteorological Society, 131. pp. 2225-2242. ISSN 1477-870X",2005
96,"Methven, J., Hoskins, B. J., Heifetz, E. and Bishop, C. H. (2005) The counter-propagating Rossby-wave perspective on baroclinic instability. Part IV: Nonlinear life cycles. Quarterly Journal of the Royal Meteorological Society, 131 (608). pp. 1425-1440. ISSN 1477-870X doi: https://doi.org/10.1256/qj.04.23",2005
88,"Heifetz, E., Bishop, C. H., Hoskins, B. J. and Methven, J. (2004) The counter-propagating Rossby-wave perspective on baroclinic instability. I: Mathematical basis. Quarterly Journal of the Royal Meteorological Society, 130 (596). pp. 211-231. ISSN 1477-870X doi: https://doi.org/10.1002/qj.200413059610 	(Part A)",2004
90,"Heifetz, E., Methven, J., Hoskins, B. J. and Bishop, C. H. (2004) The counter-propagating Rossby-wave perspective on baroclinic instability. II: Application to the Charney model. Quarterly Journal of the Royal Meteorological Society, 130 (596). pp. 233-258. ISSN 1477-870X doi: https://doi.org/10.1256/qj.02.185 	(Part A)",2004
4187,"Verhoef, A. (2004) Remote estimation of thermal inertia and soil heat flux for bare soil. Agricultural and Forest Meteorology, 123 (3-4). pp. 221-236. ISSN 0168-1923 doi: https://doi.org/10.1016/j.agrformet.2003.11.005",2004
5363,"Ahmadi-Givi, F., Graig, G. C. and Plant, R. S. (2004) The dynamics of a midlatitude cyclone with very strong latent-heat release. Quarterly Journal of the Royal Meteorological Society, 130 (596). pp. 295-323. ISSN 1477-870X",2004
5335,"Grant, A. L. M. and Lock, A. P. (2004) The turbulent kinetic energy budget for shallow cumulus convection. Quarterly Journal of the Royal Meteorological Society, 130 (597). pp. 401-422. ISSN 1477-870X",2004
5183,"Rodwell, M. J., Drevillon, M., Frankignoul, C., Hurrell, J. W., Pohlmann, H., Stendel, M. and Sutton, R. T. (2004) North Atlantic forcing of climate and its uncertainty from a multi-model experiment. Quarterly Journal of the Royal Meteorological Society, 130 (601). pp. 2013-2032. ISSN 1477-870X",2004
5213,"Bannister, R. N., O'Neill, A., Gregory, A. R. and Nissen, K. M. (2004) The role of the south-east Asian monsoon and other seasonal features in creating the 'tape-recorder' signal in the Unified Model. Quarterly Journal of the Royal Meteorological Society, 130 (599). pp. 1531-1554. ISSN 1477-870X",2004
4938,"Huddleston, M. R., Bell, M. J., Martin, M. J. and Nichols, N. K. (2004) Assessment of wind-stress errors using bias corrected ocean data assimilation. Quarterly Journal of the Royal Meteorological Society, 130 (598). pp. 853-871. ISSN 1477-870X",2004
5305,"Stephenson, D. B., Hannachi, A. and O'Neill, A. (2004) On the existence of multiple climate regimes. Quarterly Journal of the Royal Meteorological Society, 130 (597). pp. 583-605. ISSN 1477-870X",2004
